name;id;results;time;error;timestamps
interactive-discover-1-0;0;6;4217;false;386 1470 1538 1604 1648 1669
interactive-discover-1-1;0;4;520;false;515 516 516 517
interactive-discover-1-2;0;1;280;false;278
interactive-discover-1-3;0;14;12217;false;1936 2057 2064 2066 2089 2139 2140 2175 2186 2197 2197 2205 2207 2207
interactive-discover-1-4;0;8;4518;false;1556 1575 1601 1619 1633 1638 1651 1664
interactive-discover-2-0;0;66;4107;false;255 406 1393 1412 2245 2265 2333 2365 2405 2432 2450 2480 2498 2512 2532 2553 2573 2584 2599 2619 2623 2628 2631 2634 2635 2636 2636 2636 2639 2645 2645 2655 2656 2656 2657 2657 2670 2694 3582 3583 4102 4102 4104 4104 4104 4105 4105 4105 4105 4105 4105 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106
interactive-discover-2-1;0;46;697;false;675 675 677 678 682 682 683 683 684 685 685 686 686 687 687 688 688 689 689 691 691 691 691 691 692 692 693 693 694 694 694 695 695 695 696 696 696 696 696 696 696 696 697 697 697 697
interactive-discover-2-2;0;32;394;false;387 387 387 388 388 388 389 389 389 390 390 390 390 390 391 391 391 392 392 392 392 393 393 393 393 393 393 393 393 393 393 393
interactive-discover-2-3;0;198;9891;false;3886 3901 3906 3907 3993 3997 3997 3998 4002 4004 4012 4019 4020 4059 415 436 450 506 506 940 940 970 994 1020 1020 1043 1063 1079 1079 1094 1114 1131 1131 1145 1159 1178 1178 1190 1198 1208 1208 1219 1223 1226 1226 1241 1244 1247 1247 1249 2012 2041 2069 2069 2089 2108 2127 2127 2146 2165 2175 2175 2185 2197 2208 2208 2219 2225 2229 2229 2231 2235 2236 2236 2236 2237 2237 2237 2237 2237 2237 2237 2237 2238 2238 2238 2238 2238 2238 2238 2250 2250 2250 2251 2251 2252 3570 3570 3602 3633 3656 3675 3675 3692 3707 3723 3723 3736 3742 3753 3759 3759 3764 3768 3771 3771 3774 3775 3776 3776 3776 3776 3776 3777 3777 3777 3777 3777 3777 3777 3777 3777 3777 3777 3777 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3780 3785 3785 3787 3787 3793 3793 3820 3869 3869 3959 3986 4007 4007 4031 4090 4090 4193 4512 4513 4513 4513 4513 4513 4513 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514 4514
interactive-discover-2-4;0;98;5181;false;1950 1964 2003 2467 2510 2550 2572 2601 2617 2639 2652 2667 2678 2697 2711 2722 2727 2738 2746 2750 2761 2763 2764 2766 2766 2767 2769 2769 2769 2780 2782 2783 2793 2793 2793 2798 2798 2847 3564 3738 3768 5069 5085 5096 5103 5113 5121 5125 5126 5129 5130 5132 5132 5133 5133 5133 5133 5134 5134 5134 5134 5134 5134 5134 5135 5135 5135 5135 5135 5135 5135 5135 5135 5135 5135 5135 5136 5136 5136 5136 5136 5136 5136 5136 5137 5137 5137 5138 5138 5138 5138 5138 5138 5138 5181 5181 5181 5181
interactive-discover-3-0;0;71;3;false;2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
interactive-discover-3-1;0;0;60000;true;
interactive-discover-3-2;0;55;2;false;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
interactive-discover-3-3;0;203;13;false;4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
interactive-discover-3-4;0;142;6;false;4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
