name;id;results;time;error;timestamps
interactive-discover-1;0;6;12545;false;6112 6191 6230 6244 6276 6321
interactive-discover-1;1;4;902;false;195 220 220 246
interactive-discover-1;2;1;6860;false;2045
interactive-discover-1;3;14;16136;false;426 1000 1001 1002 1011 1020 1020 1030 1030 1033 1035 1038 1038 1049
interactive-discover-1;4;8;4693;false;1202 1631 1635 1675 1697 1710 1711 1730
interactive-discover-2;0;66;4546;false;502 1531 1531 1578 2147 2571 2605 2631 2688 2747 2788 2788 2837 2870 2894 2900 2912 2932 2984 2997 2999 3004 3015 3043 3045 3052 3055 3057 3060 3060 3074 3074 3075 3078 3078 3090 3090 3090 3093 4299 4313 4313 4369 4398 4398 4408 4415 4543 4543 4543 4543 4544 4544 4544 4544 4544 4544 4544 4544 4544 4545 4545 4545 4545 4545 4545
interactive-discover-2;1;46;60000;true;227 227 237 259 328 338 346 349 351 363 368 394 406 415 421 422 431 434 437 447 451 453 457 458 459 460 461 462 462 464 464 464 465 466 466 468 468 470 470 470 471 471 471 472 472 473
interactive-discover-2;2;32;60000;true;4635 4774 4829 4936 5000 5117 5280 5357 5503 5730 5902 5972 6017 6106 6153 6191 6285 6341 6489 6610 6611 6744 6795 6829 6886 6969 7002 7049 7132 7222 7244 7273
interactive-discover-2;3;198;19066;false;1115 1253 1259 1286 1289 1296 1296 1304 1306 1316 1316 1329 1330 1341 4076 4332 4466 4624 5191 5219 5301 5415 5522 5546 5600 5682 5786 5812 5874 5936 6010 6026 6073 6130 6167 6185 6220 6253 6272 6272 6299 6318 6333 6333 6344 7511 7537 8392 8478 8526 8529 8583 10176 10230 10281 10361 10431 10476 10492 10530 10583 10616 10623 10646 10672 10693 10696 10712 10727 10736 10737 10744 10748 10750 10750 10753 10753 10754 10754 10754 10755 10755 10755 10755 10755 10774 10782 10782 10782 10784 10784 10791 10798 12712 12765 12807 14028 14123 14194 14250 14293 14295 14334 14393 14537 14568 14725 14813 14848 14867 16318 16372 16421 16457 16460 16496 16543 16576 16577 16599 16617 16643 16659 16659 16671 16686 16699 16699 16707 16711 16717 16717 16724 16725 16727 16728 16728 16730 16730 16730 16730 16730 16730 16730 16730 16731 16731 16746 16746 16755 16755 16755 16755 16755 16755 16755 16755 16756 16756 16757 16758 17948 17949 17949 18712 18713 18713 18714 18716 18717 18717 18717 18717 18717 18717 18717 18717 18717 18717 18717 18718 18718 18719 18719 18725 18725 19064 19065 19065 19065 19065 19065 19065 19065 19065 19065 19065 19065
interactive-discover-2;4;98;14391;false;3822 4024 4120 4267 4351 4470 4576 4622 4814 4970 5091 5204 5518 5684 5891 5932 6032 6152 6250 6286 6330 6359 6515 6626 6714 6838 6930 6944 7175 7237 7333 7875 8123 8240 8367 8411 8442 8530 9561 9728 9799 9886 9955 10013 10037 10122 10472 10506 10560 10718 10798 10817 10840 10891 11107 11137 11185 11219 11328 11379 11428 11443 11465 11512 12551 12568 12648 12711 12775 12812 12838 12895 12956 12978 13012 13229 13327 13351 13449 13653 13693 13708 13725 13746 13767 13777 13777 13791 13836 13884 13903 13951 13986 14033 14073 14123 14231 14274
