name;id;results;time;error;timestamps
interactive-discover-1;0;7;13098;false;4089 7001 7065 7568 8042 8052 2022
interactive-discover-1;1;4;14433;false;2636 8212 8213 8214
interactive-discover-1;2;1;12569;false;7494
interactive-discover-1;3;28;12749;false;641 743 761 761 774 782 788 795 795 804 814 819 819 822 2112 2112 2130 2151 2170 2170 2185 2198 2208 2208 2222 2230 2230 2241
interactive-discover-1;4;11;60000;true;1023 1344 1372 2194 2477 2518 2529 2535 2541 3272 4112
interactive-discover-2;0;68;17109;false;3903 4570 5633 7515 7588 8159 8827 9329 9405 9414 9455 9470 9527 9532 9568 9624 9666 9685 9714 9728 9734 9753 9773 9780 9783 9794 9795 9799 9801 9822 10062 10074 10086 10086 10112 10130 10394 10443 10457 10479 10490 10495 10495 10505 10515 10538 10546 10547 10557 10576 10589 10595 10595 10603 10610 10621 10621 10650 10660 10670 10682 11151 11455 12076 12379 12529 6270 6270
interactive-discover-2;1;46;5574;false;1466 1469 1472 1472 1679 1681 1681 1682 1683 1684 1685 1686 1687 1687 1688 1689 1690 1690 1691 1692 1693 1693 1694 1696 1697 1697 1697 1697 1698 1698 1698 1698 1699 1699 1699 1700 1700 1700 1701 1701 1702 1702 1702 1702 1702 1702
interactive-discover-2;2;32;60000;true;130 238 239 239 239 239 240 240 240 240 240 241 241 241 241 241 241 242 242 242 242 242 242 243 243 243 243 243 243 243 243 243
interactive-discover-2;3;212;14103;false;2871 2895 2930 2964 2976 2988 3020 3041 3075 3087 3115 3125 3149 3190 6620 6681 6748 6778 6806 6869 6914 6958 6958 7004 7042 7073 7090 7103 5700 5724 5740 5747 5772 5789 5792 5800 5814 5830 5834 5841 5853 5858 5867 5871 5877 5893 5901 5901 5913 5924 5927 5935 5944 5952 5954 5963 5968 5968 5974 5980 5982 5984 5986 5987 5991 6003 6018 6020 6023 6028 8972 9149 9149 9238 9271 9375 9375 9470 9496 9561 9616 9691 9723 9803 9825 9937 9967 11347 11402 11428 11453 11501 11543 11568 11590 11633 11685 11704 11745 11763 11805 11820 11848 11859 11880 11891 11899 11906 11912 11915 11924 11925 11929 11930 11933 11935 11938 11941 11943 11945 11946 11950 11954 11954 11957 11960 11960 11962 11963 11964 11967 11967 11968 11970 11971 11973 11974 11975 11976 11977 11978 11979 11979 11981 11982 11982 11984 11985 11986 11987 11988 11988 11988 11988 11988 11988 11989 11989 11989 11989 11989 11989 11989 11989 11990 11990 11990 11990 11990 11990 11990 11990 11990 11990 11990 11990 11990 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11991 11992 11992 11992 11992 11992 11992 11992 11992 11992 11992
interactive-discover-2;4;98;15206;false;6127 7921 8434 8491 8508 8581 9523 11822 13160 13208 13221 13258 13292 13344 13378 13403 13415 13453 13472 13519 13539 13577 13577 13640 13668 13696 13696 13767 13805 13839 13843 13898 13936 13961 13973 14039 14060 14118 14123 14176 14197 14255 14280 14310 14320 14336 14353 14372 14401 14422 14429 14449 14452 14484 14496 14512 14542 14626 14631 14651 14659 14754 14772 14799 14801 14888 14912 14919 14953 14971 15004 15009 15074 15078 15099 15110 15115 15148 15161 15195 15199 15201 15203 15204 15204 15204 15204 15205 15205 15205 15205 15205 15205 15205 15206 15206 15206 15206
interactive-discover-3;0;71;3;false;1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
interactive-discover-3;1;0;60000;true;
interactive-discover-3;2;55;3;false;2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
interactive-discover-3;3;203;8;false;3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
interactive-discover-3;4;142;6;false;2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
interactive-discover-4;0;5;3;false;0 0 0 0 2
interactive-discover-4;1;3;0;false;0 0 0
interactive-discover-4;2;3;0;false;0 0 0
interactive-discover-4;3;3;0;false;0 0 0
interactive-discover-4;4;7;0;false;0 0 0 0 0 0 0
interactive-discover-5;0;15;4957;false;196 1371 2049 2069 2492 2724 2952 2964 3222 3582 3963 3972 4052 4937 4944
interactive-discover-5;1;3;193;false;67 152 175
interactive-discover-5;2;3;120;false;34 58 71
interactive-discover-5;3;4;3349;false;110 175 852 2397
interactive-discover-5;4;20;3387;false;283 307 311 424 527 1041 1340 1521 2317 2500 2503 2928 2941 3345 3345 3345 3347 3347 3384 3384
interactive-discover-6;0;0;60000;true;
interactive-discover-6;1;1;432;false;431
interactive-discover-6;2;1;288;false;288
interactive-discover-6;3;0;60000;true;
interactive-discover-6;4;27;16143;false;2518 2671 2746 2935 2942 2943 2944 7358 7363 16114 16114 16116 16121 16121 16123 16125 16125 16126 16127 16127 16128 16128 16129 16129 16129 16129 16130
interactive-discover-7;0;0;60000;true;
interactive-discover-7;1;1;487;false;484
interactive-discover-7;2;1;303;false;302
interactive-discover-7;3;1;60000;true;3925
interactive-discover-7;4;1;9561;false;3831
interactive-discover-8;0;10;32070;false;24675 24675 25787 25953 26902 27074 29213 30265 30720 31443
interactive-discover-8;1;10;31722;false;24966 24966 26069 26069 27681 27992 28806 29433 30642 31166
interactive-discover-8;2;10;26389;false;20192 20193 21347 21348 22186 22900 23451 23840 25034 25641
interactive-discover-8;3;0;60000;true;
interactive-discover-8;4;8;60000;true;45608 45609 50082 50770 55713 36153 38330 38330
interactive-short-1;0;1;1299;false;255
interactive-short-1;1;1;1778;false;869
interactive-short-1;2;1;2408;false;288
interactive-short-1;3;1;1843;false;85
interactive-short-1;4;1;1442;false;103
interactive-short-2;0;0;60000;true;
interactive-short-2;1;0;60000;true;
interactive-short-2;2;1;60000;true;767
interactive-short-2;3;10;7326;false;2849 6887 6941 6988 7039 7095 7142 7205 7270 7326
interactive-short-2;4;0;60000;true;
interactive-short-3;0;1;4684;false;629
interactive-short-3;1;1;6747;false;1057
interactive-short-3;2;0;4585;false;
interactive-short-3;3;1;4064;false;1209
interactive-short-3;4;0;4019;false;
interactive-short-4;0;1;24;false;23
interactive-short-4;1;1;393;false;328
interactive-short-4;2;0;5164;false;
interactive-short-4;3;1;3712;false;7
interactive-short-4;4;0;5494;false;
interactive-short-5;0;0;7586;false;
