name;id;results;time;error;timestamps
interactive-short-2;2;2;57599;true;850 9598
interactive-short-2;3;0;59254;true;
interactive-short-2;4;0;59569;true;
interactive-short-3;0;1;6609;false;529
interactive-short-3;1;1;6550;false;1853
interactive-short-3;2;0;6336;false;
interactive-short-3;3;0;6373;false;
interactive-short-3;4;1;6813;false;1813
interactive-short-4;0;1;7;false;7
interactive-short-4;1;1;2346;false;2328
interactive-short-4;2;1;2970;false;7
interactive-short-4;3;1;5858;false;1922
interactive-short-4;4;0;9145;false;
interactive-short-5;0;1;5789;false;3642
interactive-short-5;1;0;10677;false;
interactive-short-5;2;1;4197;true;1535
interactive-short-5;3;0;9677;false;
interactive-short-5;4;0;15070;false;
interactive-short-6;0;1;55381;true;4356
interactive-short-6;1;0;47889;true;
interactive-short-6;2;0;42493;true;
interactive-short-6;3;1;56981;true;3376
interactive-short-6;4;0;53667;true;
interactive-short-7;0;0;8050;false;
interactive-short-7;1;0;13241;false;
interactive-short-7;2;0;6320;false;
interactive-short-7;3;0;28585;false;
interactive-short-7;4;0;6031;false;
