name;id;results;time;error;timestamps
interactive-discover-1;0;6;4143;true;1132 1160 1182 1197 1211 1231
interactive-discover-1;1;4;693;true;173 176 180 181
interactive-discover-1;2;1;530;true;29
interactive-discover-1;3;14;23690;false;1243 1333 1530 1530 1612 1659 1675 1682 1697 1730 1760 1761 1762 1767
interactive-discover-1;4;8;3805;true;873 919 919 932 948 966 982 987
interactive-discover-2;0;66;1065;true;396 486 507 521 521 538 565 577 577 594 606 618 618 629 646 656 656 661 664 675 675 678 679 679 680 680 680 681 681 681 681 681 687 687 687 687 688 688 688 1064 1064 1064 1064 1064 1064 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065 1065
interactive-discover-2;1;46;753;false;527 537 553 560 576 588 606 614 630 637 649 652 659 663 668 668 675 678 684 692 693 695 699 702 703 706 706 707 707 707 708 709 712 712 717 718 721 727 735 735 751 751 751 752 752 752
interactive-discover-2;2;32;542;false;465 492 500 503 507 510 514 515 516 519 523 523 526 526 527 528 528 529 530 531 531 531 532 533 533 534 534 534 534 534 534 534
interactive-discover-2;3;198;26226;false;757 767 772 875 921 991 1004 1167 1224 1270 1272 1362 1431 1494 1892 1898 2085 2199 6131 6155 6260 6345 6423 6447 6501 6558 6609 6651 6660 6712 6757 6791 6812 6854 6889 6915 6965 6976 7015 7021 8365 8369 8400 8400 8404 8416 8423 8433 8433 8438 8438 12336 13989 14095 14095 15889 16049 16146 16180 18148 18269 18368 18452 18452 18506 18570 18612 18636 18653 18679 18704 18723 18741 18753 18759 18760 18767 18771 18776 18781 18783 18784 18786 18787 18787 18787 18788 18788 18788 18789 18789 18789 18789 18789 18790 18790 18790 18790 18790 18790 18790 18791 18791 18791 18791 18791 18791 18792 18793 18793 18793 18793 18793 18793 18793 18824 18824 18824 18824 18840 18840 18846 18846 18867 19064 23761 23761 23762 23769 23770 23770 23771 23771 23771 23778 23779 23780 23780 23789 23789 23813 23916 25268 25404 25439 25453 25453 25486 25596 25597 26216 26216 26216 26216 26217 26217 26217 26217 26217 26217 26217 26217 26218 26218 26218 26218 26218 26218 26218 26218 26219 26219 26219 26219 26221 26221 26221 26221 26221 26222 26222 26222 26222 26222 26225 26225 26225 26225 26225 26225 26225 26225 26225 26225 26225 26225 26225 26225
interactive-discover-2;4;98;8455;false;1388 1581 1617 1654 1662 1784 1828 1842 2293 2365 2461 2476 2559 2596 2667 2695 2726 2791 2831 3839 3859 3868 3904 3909 3941 3947 3976 3985 3994 3994 3998 3999 4009 4010 4059 4059 4085 4086 4109 4109 4114 4115 4118 4119 4121 4125 5605 5605 5689 5690 5710 5710 5732 5732 5773 5781 5803 5803 6658 6660 6680 6681 6746 6761 6779 6779 6789 7188 7198 7201 7209 7210 7211 7211 7212 7213 7213 7214 7214 7214 7214 7214 7214 7214 7216 7216 7216 7216 7216 7216 7216 7216 8454 8454 8454 8455 8455 8455
interactive-discover-3;0;71;3;false;2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
interactive-discover-3;1;0;0;true;
interactive-discover-3;2;55;3;false;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
interactive-discover-3;3;0;0;true;
interactive-discover-3;4;142;8;false;1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 8 8 8 8
interactive-discover-4;0;5;0;true;0 0 0 0 0
interactive-discover-4;1;3;0;true;0 0 0
interactive-discover-4;2;3;0;false;0 0 0
interactive-discover-4;3;3;1;false;0 0 0
interactive-discover-4;4;7;0;false;0 0 0 0 0 0 0
interactive-discover-5;0;15;5044;false;337 1859 2322 2322 2323 2827 2836 3108 3403 4709 5009 5010 5011 5013 5034
interactive-discover-5;1;3;227;false;118 225 225
interactive-discover-5;2;3;113;false;43 82 82
interactive-discover-5;3;4;3239;false;122 245 631 2210
interactive-discover-5;4;20;3478;false;282 551 562 562 654 1102 1489 1780 2577 2577 2577 2932 3022 3268 3375 3382 3452 3453 3478 3478
interactive-discover-6;0;33;60954;true;2269 3186 5849 5849 9967 10921 12268 12673 14066 15625 15625 16986 17884 17884 21520 24582 24582 26107 28557 28557 29628 32009 32009 33098 34883 34883 36093 39059 39059 39941 43032 43032 51451
interactive-discover-6;1;1;163;false;93
interactive-discover-6;2;1;124;false;60
interactive-discover-6;3;2;61523;true;4005 57429
interactive-discover-6;4;27;12148;false;1812 1812 1926 1955 2009 2009 5071 6644 6645 8133 8138 11127 11146 11167 11167 11169 11169 11170 11170 11171 11173 11571 11571 11571 11922 11924 12146
interactive-discover-7;0;1;60461;true;14674
interactive-discover-7;1;1;166;false;109
interactive-discover-7;2;1;135;false;60
interactive-discover-7;3;1;60975;true;7610
interactive-discover-7;4;1;9425;false;3537
interactive-discover-8;0;10;33978;false;17449 18029 18625 18625 20408 21590 22384 23903 26504 31736
interactive-discover-8;1;8;61801;true;22475 22475 24628 24628 26728 26728 29161 59216
interactive-discover-8;2;10;28861;false;14232 14232 15750 16390 16390 18733 19534 21159 25030 27227
interactive-discover-8;3;0;61712;true;
interactive-discover-8;4;5;59204;true;42389 42389 45387 47009 49786
interactive-short-1;0;1;3956;false;460
interactive-short-1;1;1;2524;false;453
interactive-short-1;2;1;2906;false;1168
interactive-short-1;3;1;4007;false;502
interactive-short-1;4;1;4018;false;567
interactive-short-2;0;0;58904;true;
interactive-short-2;1;0;60329;true;
interactive-short-2;2;0;59879;true;
interactive-short-2;3;0;60270;true;
interactive-short-2;4;0;60540;true;
interactive-short-3;0;0;4453;false;
interactive-short-3;1;0;4560;false;
interactive-short-3;2;2;4772;false;1921 2526
interactive-short-3;3;0;4613;false;
interactive-short-3;4;0;4607;false;
interactive-short-4;0;1;9;false;8
interactive-short-4;1;1;3358;false;3210
interactive-short-4;2;1;228;false;8
interactive-short-4;3;0;6002;false;
interactive-short-4;4;0;6539;false;
interactive-short-5;0;1;711;false;302
interactive-short-5;1;0;5509;false;
interactive-short-5;2;0;5757;false;
interactive-short-5;3;0;13881;false;
interactive-short-5;4;0;9611;false;
interactive-short-6;0;0;43617;true;
interactive-short-6;1;0;62938;true;
interactive-short-6;2;0;23169;true;
interactive-short-6;3;1;59408;true;12308
interactive-short-6;4;0;56796;true;
interactive-short-7;0;0;11048;false;
interactive-short-7;1;0;10034;false;
interactive-short-7;2;0;4427;true;
interactive-short-7;3;0;3883;true;
interactive-short-7;4;0;15335;false;
