name;id;results;time;error;timestamps
interactive-discover-1;0;6;11316;false;4840 4949 5052 5102 5211 5295
interactive-discover-1;1;4;639;false;191 193 243 247
interactive-discover-1;2;1;5843;false;3033
interactive-discover-1;3;14;13586;false;369 561 563 563 580 584 584 585 629 629 677 690 690 695
interactive-discover-1;4;8;4827;false;1018 1430 1469 1490 1516 1516 1534 1548
interactive-discover-2;0;66;4107;false;255 406 1393 1412 2245 2265 2333 2365 2405 2432 2450 2480 2498 2512 2532 2553 2573 2584 2599 2619 2623 2628 2631 2634 2635 2636 2636 2636 2639 2645 2645 2655 2656 2656 2657 2657 2670 2694 3582 3583 4102 4102 4104 4104 4104 4105 4105 4105 4105 4105 4105 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106 4106
interactive-discover-2;1;46;843;false;482 521 532 542 545 553 560 570 575 589 600 610 616 623 626 631 633 634 635 637 638 639 639 640 640 641 642 642 650 650 650 653 654 654 793 795 795 801 802 804 805 806 837 837 838 838
interactive-discover-2;2;32;697;false;190 349 355 361 362 366 368 369 369 373 373 379 381 382 383 384 385 386 386 387 387 392 392 398 399 400 401 401 401 402 402 404
interactive-discover-2;3;198;18971;false;771 783 785 787 795 796 824 827 827 828 832 832 832 849 3354 4060 4083 4257 4353 4961 4995 5146 5212 5274 5343 5421 5482 5584 5630 5712 5750 5795 5845 5904 5945 5966 5986 6028 6043 6079 6104 6135 6143 6171 6177 6226 6236 6320 6336 7334 7463 7464 7634 7711 8520 9132 9281 9397 9457 9529 9593 9678 9745 9775 9822 9900 9947 9964 9996 10042 10099 10108 10125 10142 10154 10177 10177 10208 10217 10222 10222 10231 10245 10245 10250 10252 10253 10253 10255 10255 10256 10271 10272 10280 10281 10292 10299 12134 12179 12221 12285 12289 13621 13684 13739 15697 15697 15778 15862 15912 15960 15974 16025 16077 16104 16114 16145 16168 16187 16190 16203 16215 16226 16227 16233 16238 16240 16240 16242 16242 16243 16243 16243 16243 16243 16243 16243 16245 16245 16245 16245 16245 16245 16245 16245 16253 16253 16253 16253 16253 16261 16261 16261 16261 16261 16261 16261 16261 16265 16265 16302 16302 16431 17583 17614 17628 17643 17702 18108 18108 18109 18966 18967 18968 18968 18968 18969 18969 18969 18969 18969 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970 18970
interactive-discover-2;4;98;20097;true;3811 3921 4056 4154 4270 4373 4529 4656 5197 5380 5577 5658 5819 5832 5916 6362 8082 8432 8576 8842 9348 9517 9561 9635 9777 9825 9925 10106 10306 10585 10718 10788 11069 11213 11445 11505 12217 12364 12535 12592 12637 12782 13298 13399 14452 14596 14984 15176 15253 15356 15484 15573 15952 15952 16082 16154 16189 16427 16872 17011 17104 17156 17420 17566 17661 17713 17933 18008 18650 3459 3459 3459 3459 3459 3459 3459 3459 3459 3461 3461 3461 3461 3461 3461 3461 3461 3461 3461 3461 3461 3461 3461 3461 3513 3513 3513 3513 3513
interactive-discover-3;0;71;4;true;2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
interactive-discover-3;1;0;0;true;
interactive-discover-3;2;55;6;false;4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
interactive-discover-3;3;0;0;true;
interactive-discover-3;4;142;8;false;2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
interactive-discover-4;0;5;0;false;0 0 0 0 0
interactive-discover-4;1;3;0;false;0 0 0
interactive-discover-4;2;3;0;false;0 0 0
interactive-discover-4;3;3;9;false;8 8 8
interactive-discover-4;4;7;0;false;0 0 0 0 0 0 0
interactive-discover-5;0;15;4037;false;433 1371 1948 2133 2133 2505 3335 3597 3597 3897 3900 3934 4008 4008 4034
interactive-discover-5;1;3;251;false;108 246 246
interactive-discover-5;2;3;204;false;115 160 161
