name;id;results;time;error;timestamps
interactive-discover-1-0;0;6;2670;false;436 780 791 792 824 824
interactive-discover-1-1;0;4;484;false;174 174 243 248
interactive-discover-1-2;0;1;241;false;4
interactive-discover-1-3;0;14;10843;false;251 438 448 629 630 658 703 742 788 791 890 942 961 972
interactive-discover-1-4;0;8;3366;false;675 720 765 781 781 802 807 820
interactive-discover-2-0;0;66;3198;false;844 1600 1659 1693 1715 1754 1811 1851 1867 1901 1930 1966 1981 2006 2056 2065 2080 2091 2106 2109 2138 2144 2146 2146 2150 2152 2152 2153 2153 2160 2166 2166 2171 2171 2171 2171 2174 2175 2175 2524 2916 2916 2983 3000 3000 3193 3194 3194 3194 3194 3194 3194 3195 3195 3195 3195 3195 3195 3195 3195 3195 3197 3197 3197 3197 3197
interactive-discover-2-1;0;46;483;false;314 327 335 342 348 356 371 372 387 392 401 401 409 410 412 413 416 417 419 420 424 426 427 430 435 435 439 441 447 450 451 451 452 452 453 454 454 454 474 475 476 476 480 480 481 481
interactive-discover-2-2;0;32;322;false;260 275 284 286 294 295 299 300 304 305 307 307 308 309 310 310 311 311 312 312 313 313 314 314 314 314 315 315 316 316 316 316
interactive-discover-2-3;0;198;13997;false;478 797 797 853 905 915 961 963 1050 1075 1133 1139 1180 1196 2336 2387 2453 2483 2683 2718 3170 3222 3333 3333 3388 3417 3518 3518 3601 3627 3689 3689 3793 3818 3854 3867 3952 3969 4022 4030 4076 4085 4153 4157 4216 4216 4259 4260 4310 4317 4392 4402 4431 4433 5630 5673 5747 6762 6828 6903 6988 7032 7082 7104 7187 7221 7244 7257 7330 7347 7388 7394 7432 7443 7465 7468 7530 7535 7553 7554 7628 7628 7677 7677 7831 7831 7852 7874 7905 7942 8009 8010 8067 8067 8105 8105 8145 8145 8166 8201 8248 8368 8460 8460 8492 8515 8620 8620 8747 8786 8817 8838 8961 9079 9207 11371 11471 11581 11675 11730 11798 11846 11968 12031 12093 12107 12310 12342 12390 12426 12434 12464 12491 12526 12535 12544 12575 12621 12625 12653 12668 12690 12690 12730 12745 12760 12761 12789 12863 12890 12890 12915 12941 12997 13174 13196 13217 13217 13243 13286 13302 13321 13321 13332 13348 13348 13364 13382 13420 13436 13436 13449 13463 13499 13499 13511 13517 13548 13548 13646 13662 13937 13943 13943 13948 13964 13964 13970 13976 13976 13976 13976 13976 13976 13976 13976 13976 13996
interactive-discover-2-4;0;98;4297;false;1059 1075 1114 1119 1159 1163 1176 1178 1391 1427 1457 1563 1594 1667 1678 1733 1751 1834 1841 2064 2088 2290 2324 2343 2377 2394 2446 2470 2491 2502 2515 2532 2536 2543 2550 2561 2569 2571 2598 2613 2613 2617 2621 2643 2644 2717 2741 2774 2783 2804 2824 2829 3089 3103 3104 3642 3653 4182 4196 4205 4205 4208 4216 4218 4218 4220 4220 4223 4223 4224 4224 4224 4224 4224 4224 4224 4224 4224 4225 4225 4225 4225 4229 4229 4229 4229 4229 4229 4229 4229 4229 4229 4296 4296 4296 4297 4297 4297
interactive-discover-3-0;0;71;3;false;2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
interactive-discover-3-1;0;0;60000;true;
interactive-discover-3-2;0;55;1;false;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
interactive-discover-3-3;0;0;60000;true;
interactive-discover-3-4;0;142;4;false;1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
